id,jurisdiction,geo_scope,country,state,state_code,title,tech_category,status,effective_date,risk_score,risk_rag,criticality,evidence_status,source_count
REG-5E042E6F,United States (Federal),US_FEDERAL,,United States,,Normalizing UAS Beyond Visual Line of Sight Operations (FAA/TSA NPRM),Drones/UAS,Proposed,2025-08-07,15,Amber,4,Unknown,1
REG-1D819AD7,United States (Federal),US_FEDERAL,,United States,,Protecting America's Supply Chain From Cargo Theft—Request for Information,Data Privacy,Proposed,2025-09-19,15,Amber,4,Unknown,1
REG-57A679C4,"Iowa, USA",US_STATE,,Iowa,IA,Coralville Automated License Plate Reader Policy,ALPR/LPR,Proposed,2025-09-30,15,Amber,4,Unknown,1
REG-8D0F0B2E,United States (Federal),US_FEDERAL,,United States,,FAA approval for UTM service provision (Airspace Link),Drones/UAS,Proposed,2025-10-02,15,Amber,4,Unknown,1
REG-C8ABC7D1,United States (Federal),US_FEDERAL,,United States,,Commonwealth v. Rodriguez (SJC decision),Data Privacy,Proposed,2025-10-02,15,Amber,4,Unknown,1
REG-EDF2B4FF,United States (Federal),US_FEDERAL,,United States,,ICE Social Media Surveillance Expansion (proposed),Data Privacy,Proposed,2025-10-03,15,Amber,4,Unknown,1
REG-8A655EA5,"California, USA",US_STATE,,California,CA,California license plate reader regulation bill,ALPR/LPR,Proposed,2025-10-03,15,Amber,4,Unknown,1
REG-6740236A,United States (Federal),US_FEDERAL,,United States,,FTC letters warning against weakening U.S. protections to comply with foreign digital laws,Data Privacy,Proposed,2025-08-21,15,Amber,4,Unknown,1
REG-5383ADBE,"California, USA",US_STATE,,California,CA,California ALPR Data Sharing Lawsuit,ALPR/LPR,Proposed,2025-10-06,15,Amber,4,Unknown,1
REG-DD0035D9,United States (Federal),US_FEDERAL,,United States,,California Senate Bill 274 (ALPR data restrictions),ALPR/LPR,Proposed,2025-10-08,15,Amber,4,Unknown,1
REG-56D47266,Global,GLOBAL,Global,,,UN HRC62 call for input on AI-assisted surveillance,AI,Proposed,2025-10-08,15,Amber,4,Unknown,1
REG-B42C72F9,United Kingdom,COUNTRY,United Kingdom,United Kingdom,,UK GDPR enforcement vs Clearview AI,Data Privacy,Enacted,2025-10-09,15,Amber,4,Partially,1
REG-ADC13075,United States (Federal),US_FEDERAL,,United States,,Eugene City Council request to shut off Flock cameras,ALPR/LPR,Proposed,2025-10-09,15,Amber,4,Unknown,1
REG-EAF78E9D,United States (Federal),US_FEDERAL,,United States,,California bill restricting ALPR data use,ALPR/LPR,Proposed,2025-10-09,15,Amber,4,Unknown,1
REG-4F261B30,United States (Federal),US_FEDERAL,,United States,,FAA Proposed Rule for BVLOS operations,Drones/UAS,Proposed,2025-10-09,15,Amber,4,Unknown,1
REG-F4105F7D,United States (Federal),US_FEDERAL,,United States,,Town LPR camera installation program,ALPR/LPR,Proposed,2025-10-09,15,Amber,4,Unknown,1
REG-B4DAFF01,"New York, USA",US_STATE,,New York,NY,AlgorithmicPricingDisclosureAct,AI,Proposed,2025-10-08,15,Amber,4,Unknown,1
REG-F5D1DD91,"Colorado, USA",US_STATE,,Colorado,CO,AuroraPolicefacialrecognitionpolicyproposal,Biometrics,Proposed,2025-10-06,15,Amber,4,Unknown,1
REG-9F8D0FD2,United States (Federal),US_FEDERAL,,United States,,US rail union petition to FAA to ban drones over rail facilities,Drones/UAS,Proposed,2025-10-12,15,Amber,4,Unknown,1
REG-8EA72129,United States (Federal),US_FEDERAL,,United States,,Interim Study on ALPR Privacy (Oklahoma House),ALPR/LPR,Proposed,2025-10-16,15,Amber,4,Unknown,1
REG-8DEF0D34,United States (Federal),US_FEDERAL,,United States,,El Cajon ALPR Data-Sharing Policy,ALPR/LPR,Proposed,2025-10-16,15,Amber,4,Unknown,1
REG-F995F55D,United States (Federal),US_FEDERAL,,United States,,Order halting federal use of SNAP data for mass surveillance,Data Privacy,Proposed,2025-10-16,15,Amber,4,Unknown,1
REG-32BC8236,United States (Federal),US_FEDERAL,,United States,,Wyden oversight letter to Flock Safety on ALPR protections,ALPR/LPR,Proposed,2025-10-16,15,Amber,4,Unknown,1
REG-6CF2A956,United States (Federal),US_FEDERAL,,United States,,Texas CUBI Act; Illinois BIPA,Biometrics,Proposed,2025-10-16,15,Amber,4,Unknown,1
REG-A59CED24,United States (Federal),US_FEDERAL,,United States,,Eugene Police Department ALPR Program Deactivation,ALPR/LPR,Proposed,2025-10-16,15,Amber,4,Unknown,1
REG-92F798BA,United States (Federal),US_FEDERAL,,United States,,ACSC guidance: AI and ML pose new cyber security risks to supply chains,AI,Proposed,2025-10-16,15,Amber,4,Unknown,1
REG-13E197E2,United States (Federal),US_FEDERAL,,United States,,Cambridge City Council discussion on license plate readers,ALPR/LPR,Proposed,2025-10-20,15,Amber,4,Unknown,1
REG-41CAEA09,United States (Federal),US_FEDERAL,,United States,,Request to pause ALPR until oversight hearing,ALPR/LPR,Proposed,2025-10-21,15,Amber,4,Unknown,1
REG-10D71DA9,United States (Federal),US_FEDERAL,,United States,,ALPR access by federal immigration authorities,ALPR/LPR,Proposed,2025-10-21,15,Amber,4,Unknown,1
REG-AEDDE014,United States (Federal),US_FEDERAL,,United States,,House interim study on ALPR use/misuse,ALPR/LPR,Proposed,2025-10-17,15,Amber,4,Unknown,1
REG-86CC27B0,United States (Federal),US_FEDERAL,,United States,,Drones for America Act (U.S. Senate),Drones/UAS,Proposed,2025-10-21,15,Amber,4,Unknown,1
REG-4A3E536E,United States (Federal),US_FEDERAL,,United States,,Temporary Suspension of ALPR Program,ALPR/LPR,Proposed,2025-10-21,15,Amber,4,Unknown,1
REG-B6235D3D,United States (Federal),US_FEDERAL,,United States,,LA County Board Motion to Restrict ALPR Data Sharing,ALPR/LPR,Proposed,2025-09-18,15,Amber,4,Unknown,1
REG-61DE41F6,United States (Federal),US_FEDERAL,,United States,,City of Eugene ALPR Program Pause,ALPR/LPR,Proposed,2025-10-14,15,Amber,4,Unknown,1
REG-9C6718F1,United States (Federal),US_FEDERAL,,United States,,Humboldt Sheriff ALPR Data‑Sharing Compliance Findings,ALPR/LPR,Proposed,2025-10-23,15,Amber,4,Unknown,1
REG-F22F7B66,United States (Federal),US_FEDERAL,,United States,,NYDFS Guidance on Third‑Party Service Provider Cybersecurity Risks,Data Privacy,Proposed,2025-10-21,15,Amber,4,Unknown,1
REG-D5D8B032,United States (Federal),US_FEDERAL,,United States,,SB 274 (ALPR) – Governor’s Veto,ALPR/LPR,Proposed,,15,Amber,4,Unknown,1
REG-ECBD0F22,United States (Federal),US_FEDERAL,,United States,,NIST AI Risk Management Framework Update (Request for Comment),AI,Proposed,2025-10-29,15,Amber,4,Unknown,1
REG-54761048,"Texas, USA",US_STATE,,Texas,TX,Texas Department of Public Safety UAS Operations Rule,Drones/UAS,Proposed,2025-10-29,15,Amber,4,Unknown,1
REG-1E2E41A8,United States (Federal),US_FEDERAL,,United States,,FTC Biometric Data Protection Rulemaking – Advance Notice of Proposed Rulemaking (ANPRM),Biometrics,Proposed,2025-10-29,15,Amber,4,Unknown,1
REG-CB289A87,United States (Federal),US_FEDERAL,,United States,,Police access to private ALPR data (realty cameras) — pause,ALPR/LPR,Proposed,2025-10-30,15,Amber,4,Unknown,1
REG-0632A224,Vietnam,COUNTRY,Vietnam,Vietnam,,Draft AI Law,AI,Proposed,2025-10-30,15,Amber,4,Unknown,1
REG-546CB122,"Texas, USA",US_STATE,,Texas,TX,Texas Capture or Use of Biometric Identifier Act (CUBI) – Google Settlement,Biometrics,Proposed,2025-10-31,15,Amber,4,Unknown,2
REG-9EC19F57,United States (Federal),US_FEDERAL,,United States,,Counter-Unmanned Aircraft Systems (C-UAS) Grant Program (FEMA),Drones/UAS,Proposed,2025-10-28,15,Amber,4,Unknown,1
REG-E440B083,United States (Federal),US_FEDERAL,,United States,,NYDFS Industry Letter: Guidance on Managing Risks Related to Third-Party Service Providers,Data Privacy,Proposed,2025-10-21,15,Amber,4,Unknown,1
REG-DBCC24F2,United States (Federal),US_FEDERAL,,United States,,Letter urging FTC investigation into Flock Safety,ALPR/LPR,Proposed,2025-11-03,15,Amber,4,Unknown,1
REG-80BACFD1,United States (Federal),US_FEDERAL,,United States,,Connecticut Data Privacy Act (2026 Amendments),Data Privacy,Proposed,2025-11-04,15,Amber,4,Unknown,1
REG-2F4B13B7,United States (Federal),US_FEDERAL,,United States,,Lawmakers’ Letter Urging FTC Probe into Flock,ALPR/LPR,Proposed,2025-11-04,15,Amber,4,Unknown,1
REG-2CE7C363,United States (Federal),US_FEDERAL,,United States,,Chestnut Hill Realty ALPR Deployment Pause,ALPR/LPR,Proposed,2025-11-04,15,Amber,4,Unknown,1
REG-01A5013C,United States (Federal),US_FEDERAL,,United States,,Congressional letter urging FTC investigation into Flock Safety,ALPR/LPR,Proposed,2025-10-31,15,Amber,4,Unknown,2
REG-C07011AA,United States (Federal),US_FEDERAL,,United States,,Austin City Council ALPR expansion agenda item,ALPR/LPR,Proposed,2025-11-05,15,Amber,4,Unknown,2
REG-442EC5C3,United States (Federal),US_FEDERAL,,United States,,FISA Â§702 oversight of FISC/FISCR proceedings (RISAA Â§5(d)),Data Privacy,Proposed,2025-11-06,15,Amber,4,Unknown,1
REG-E08AC964,European Union,COUNTRY,European Union,European Union,,EU Artificial Intelligence Act (GPAI obligations),AI,Enacted,2025-08-01,15,Amber,4,Partially,1
REG-7A0E1966,United States (Federal),US_FEDERAL,,United States,,SB 525 â€“ Unmanned Aircraft Systems Act amendments,Drones/UAS,Proposed,,15,Amber,4,Unknown,1
REG-61A4F5D3,India,COUNTRY,India,India,,India AI Governance Guidelines (MeitY),AI,Proposed,2025-11-05,15,Amber,4,Unknown,1
REG-AD51C28C,United States (Federal),US_FEDERAL,,United States,,Redmond Police ALPR (Flock Safety) program suspension,ALPR/LPR,Proposed,2025-11-09,15,Amber,4,Unknown,1
REG-76CF65A1,United States (Federal),US_FEDERAL,,United States,,CISA: UAS Detection Technology Guidance for Critical Infrastructure,Drones/UAS,Proposed,2025-10-30,15,Amber,4,Unknown,1
REG-C1978BE5,"Connecticut, USA",US_STATE,,Connecticut,CT,ACLU call to halt police use of license plate readers,ALPR/LPR,Proposed,2025-11-11,15,Amber,4,Unknown,1
REG-E2ECEA79,United States (Federal),US_FEDERAL,,United States,,Public Records Act â€“ Flock Camera Data Ruling,ALPR/LPR,Proposed,2025-11-10,15,Amber,4,Unknown,1
REG-029C2B8A,United States (Federal),US_FEDERAL,,United States,,TRUST Ordinance â€“ Annual ALPR Review/Reauthorization,ALPR/LPR,Proposed,2025-11-12,15,Amber,4,Unknown,1
REG-37D15D2B,"Washington, USA",US_STATE,,Washington,WA,Skamania County Sheriff decision to stop using Flock cameras,ALPR/LPR,Proposed,,15,Amber,4,Unknown,1
REG-94326FA1,United States (Federal),US_FEDERAL,,United States,,Warrantless ALPR Mass Surveillance Lawsuit,ALPR/LPR,Proposed,2025-11-18,15,Amber,4,Unknown,1
REG-57EC2432,United States (Federal),US_FEDERAL,,United States,,Executive Order (Various),AI,Proposed,2025-11-18,15,Amber,4,Unknown,1
REG-7C753F0F,United States (Federal),US_FEDERAL,,United States,,Federal AI Preemption Strategy,AI,Proposed,2025-11-19,15,Amber,4,Unknown,1
REG-271649B5,"California, USA",US_STATE,,California,CA,State Privacy Laws (California),ALPR/LPR,Proposed,2025-11-19,15,Amber,4,Unknown,1
REG-9B9E2883,United States (Federal),US_FEDERAL,,United States,,Generative AI Terrorism Risk Assessment Act,AI,Proposed,2025-11-20,15,Amber,4,Unknown,1
REG-810022EF,United States (Federal),US_FEDERAL,,United States,,Executive Order on AI Standards,AI,Proposed,2025-11-21,15,Amber,4,Unknown,1
REG-8CF2E399,"Washington, USA",US_STATE,,Washington,WA,REAL ID Act (TSA Rule),Biometrics,Proposed,2025-11-21,15,Amber,4,Unknown,1
REG-A68A40AD,United States (Federal),US_FEDERAL,,United States,,Executive Order (Draft Proposal),AI,Proposed,2025-11-21,15,Amber,4,Unknown,1
REG-A7CFD68B,United States (Federal),US_FEDERAL,,United States,,AI Security Readiness Act,AI,Proposed,2025-11-21,15,Amber,4,Unknown,1
REG-56901F86,United States (Federal),US_FEDERAL,,United States,,CISA UAS Detection Guidance,Drones/UAS,Proposed,2025-11-21,15,Amber,4,Unknown,1
REG-8CE7DBC2,United States (Federal),US_FEDERAL,,United States,,Proposition 36,Data Privacy,Proposed,2025-11-21,15,Amber,4,Unknown,1
REG-D777C6F6,United States (Federal),US_FEDERAL,,United States,,Executive Order (Draft),AI,Proposed,2025-11-22,15,Amber,4,Unknown,3
REG-F9F4795D,United States (Federal),US_FEDERAL,,United States,,SEC vs SolarWinds,Data Privacy,Proposed,2025-11-22,15,Amber,4,Unknown,1
REG-8EA78CEC,United States (Federal),US_FEDERAL,,United States,,Border Patrol Surveillance Policy,ALPR/LPR,Proposed,2025-11-22,15,Amber,4,Unknown,1
REG-2AADD1E2,United States (Federal),US_FEDERAL,,United States,,Biometric Privacy Class Action,Biometrics,Proposed,2025-11-22,15,Amber,4,Unknown,1
REG-F102C3C9,United States (Federal),US_FEDERAL,,United States,,Draft Executive Order on AI (Trump Admin),AI,Proposed,2025-11-24,15,Amber,4,Unknown,1
REG-672CBC8A,European Union,COUNTRY,European Union,European Union,,EU Artificial Intelligence Act (EU AI Act),AI,Enacted,2025-11-23,15,Amber,4,Partially,1
REG-9305D132,United States (Federal),US_FEDERAL,,United States,,H200 Chip Export Rules,AI,Proposed,2025-11-23,15,Amber,4,Unknown,1
REG-56F9CC3D,United States (Federal),US_FEDERAL,,United States,,Workplace Surveillance Legislation,AI,Proposed,2025-11-24,15,Amber,4,Unknown,1
REG-ECF85B3A,United States (Federal),US_FEDERAL,,United States,,Border Patrol ALPR Program Inquiry,ALPR/LPR,Proposed,2025-11-24,15,Amber,4,Unknown,1
REG-A9EE2741,United States (Federal),US_FEDERAL,,United States,,Border Patrol LPR Program Inquiry,ALPR/LPR,Proposed,2025-11-25,15,Amber,4,Unknown,1
REG-A88DD8AC,United States (Federal),US_FEDERAL,,United States,,Colorado Privacy Act (as expanded by CO HB1130 (2024)),Data Privacy,Proposed,2025-11-26,15,Amber,4,Unknown,1
REG-08E8DF45,United States (Federal),US_FEDERAL,,United States,,"Automated license plate reader (ALPR) surveillance and data-sharing policies (various, unspecified)",ALPR/LPR,Proposed,2025-11-26,15,Amber,4,Unknown,1
REG-35E1FEF6,European Union,COUNTRY,European Union,European Union,,EU Artificial Intelligence Act (AI Act),AI,Enacted,2025-11-26,15,Amber,4,Partially,1
REG-22F4AE06,United States (Federal),US_FEDERAL,,United States,,Australian AI Safety Institute (AISI),AI,Proposed,2025-11-25,15,Amber,4,Unknown,1
REG-4B64C3B7,United States (Federal),US_FEDERAL,,United States,,Airport security modernisation and biometric screening program (TSA plan),Biometrics,Proposed,2025-11-26,15,Amber,4,Unknown,1
REG-36FC6F74,United States (Federal),US_FEDERAL,,United States,,White House executive orders and federal AI strategy,AI,Proposed,2025-11-26,15,Amber,4,Unknown,1
REG-4C5A21A5,"New York, USA",US_STATE,,New York,NY,County Executive Order (Mamdani response),Biometrics,Proposed,2025-11-27,15,Amber,4,Unknown,1
REG-01E89156,Singapore,COUNTRY,Singapore,Singapore,,AI Risk Management Guidelines,AI,Proposed,2025-11-27,15,Amber,4,Unknown,1
REG-25B6D3B1,United States (Federal),US_FEDERAL,,United States,,NIST AI Risk Management Framework (Adoption),AI,Proposed,2025-11-28,15,Amber,4,Unknown,1
REG-CBC08EF3,United States (Federal),US_FEDERAL,,United States,,White House Executive Order (Draft),AI,Proposed,2025-11-28,15,Amber,4,Unknown,1
REG-42431A1C,United States (Federal),US_FEDERAL,,United States,,DHS Driver's License Data Access,Data Privacy,Proposed,2025-11-28,15,Amber,4,Unknown,1
REG-B32521CD,United States (Federal),US_FEDERAL,,United States,,Employment Transparency Laws,AI,Proposed,2025-11-28,15,Amber,4,Unknown,1
REG-7241C002,European Union,COUNTRY,European Union,European Union,,Digital Services Act (Enforcement),AI,Enacted,2025-11-28,15,Amber,4,Partially,1
REG-E140F406,Nigeria,COUNTRY,Nigeria,Nigeria,,National AI Oversight Bill,AI,Proposed,2025-11-29,15,Amber,4,Unknown,1
REG-B9AB2BE2,United States (Federal),US_FEDERAL,,United States,,Border Patrol Driver Monitoring,Data Privacy,Proposed,2025-11-29,15,Amber,4,Unknown,1
REG-B3347AAD,"New York, USA",US_STATE,,New York,NY,AI Transparency in Pricing (Proposed),AI,Proposed,2025-11-30,15,Amber,4,Unknown,1
REG-35F16A80,European Union,COUNTRY,European Union,European Union,,Digital Services Act / AI Act Enforcement,AI,Enacted,2025-11-30,15,Amber,4,Partially,1
REG-C4366BE7,United States (Federal),US_FEDERAL,,United States,,Executive Order on AI (Trump Admin),AI,Proposed,2025-12-01,15,Amber,4,Unknown,1
REG-AB022BB0,Global,GLOBAL,Global,,,CARICOM-Wide AI & Surveillance Governance,AI,Proposed,2025-12-01,15,Amber,4,Unknown,1
REG-8FE88F54,United States (Federal),US_FEDERAL,,United States,,Border Patrol Surveillance (AP Investigation),Data Privacy,Proposed,2025-12-01,15,Amber,4,Unknown,1
REG-6038A465,United States (Federal),US_FEDERAL,,United States,,National AI Plan / AI Safety Institute,AI,Proposed,2025-12-02,15,Amber,4,Unknown,2
REG-0E7DDA83,"New York, USA",US_STATE,,New York,NY,Algorithmic Pricing Transparency (Proposed/Discussed),AI,Proposed,2025-12-03,15,Amber,4,Unknown,1
REG-C7DB0329,United States (Federal),US_FEDERAL,,United States,,Organized Retail and Supply Chain Crime Coordination Center (Proposed Legislation),AI,Proposed,2025-12-19,15,Amber,4,Unknown,2
REG-3A6EF9EC,"New York, USA",US_STATE,,New York,NY,Ban the Scan Coalition Legislation,Biometrics,Proposed,2025-12-03,15,Amber,4,Unknown,1
REG-2042F8CB,United States (Federal),US_FEDERAL,,United States,,AI Fraud Deterrence Act,AI,Proposed,2025-12-04,15,Amber,4,Unknown,1
REG-646D63FD,United States (Federal),US_FEDERAL,,United States,,Advanced Artificial Intelligence Security Readiness Act (S.3202),AI,Proposed,2025-12-04,15,Amber,4,Unknown,1
REG-0F8D8E0D,United States (Federal),US_FEDERAL,,United States,,FY26 NDAA (AI Moratorium Debate),AI,Proposed,2025-12-04,15,Amber,4,Unknown,1
REG-19F67087,United States (Federal),US_FEDERAL,,United States,,Joint Guidance on AI in Critical Infrastructure,AI,Proposed,2025-12-04,15,Amber,4,Unknown,1
REG-42E79D44,United States (Federal),US_FEDERAL,,United States,,National AI Safety Institute / AI Policy Roadmap,AI,Proposed,2025-12-04,15,Amber,4,Unknown,1
REG-8F823831,European Union,COUNTRY,European Union,European Union,,EU AI Act (Workplace Provisions),AI,Enacted,2025-12-04,15,Amber,4,Partially,1
REG-F52B018E,United States (Federal),US_FEDERAL,,United States,,National Security Strategy 2025,AI,Proposed,2025-12-05,15,Amber,4,Unknown,1
REG-AB708398,United States (Federal),US_FEDERAL,,United States,,American Security Drone Act,Drones/UAS,Proposed,2025-12-05,15,Amber,4,Unknown,1
REG-01279476,European Union,COUNTRY,European Union,European Union,,NIS2 Directive,Data Privacy,Enacted,2025-10-17,15,Amber,4,Partially,1
REG-7BD5ADC6,Global,GLOBAL,Global,,,Secure AI Integration Guidance,AI,Proposed,2025-12-05,15,Amber,4,Unknown,1
REG-05BB4B5D,United States (Federal),US_FEDERAL,,United States,,GUARD Act,AI,Proposed,2025-12-06,15,Amber,4,Unknown,1
REG-ADB6CB6B,European Union,COUNTRY,European Union,European Union,,Police Department Contract Termination,ALPR/LPR,Enacted,2025-12-06,15,Amber,4,Partially,1
REG-833E6C1A,United States (Federal),US_FEDERAL,,United States,,American AI Exports Program,AI,Proposed,2025-12-06,15,Amber,4,Unknown,1
REG-EB84B5B6,United States (Federal),US_FEDERAL,,United States,,SAFE CHIPS Act,AI,Proposed,2025-12-08,15,Amber,4,Unknown,1
REG-8BFAB475,"California, USA",US_STATE,,California,CA,Litigation (ACLU Suit),AI,Proposed,2025-12-08,15,Amber,4,Unknown,1
REG-D8C3F2E6,South Korea,COUNTRY,South Korea,South Korea,,AI Safety Institute Regulation,AI,Proposed,2025-12-08,15,Amber,4,Unknown,1
REG-49E6C5E3,United States (Federal),US_FEDERAL,,United States,,Executive Order on National AI Rules,AI,Proposed,2025-12-08,15,Amber,4,Unknown,1
REG-73503867,European Union,COUNTRY,European Union,European Union,,Digital Services Act (DSA) Enforcement,AI,Enacted,2025-12-08,15,Amber,4,Partially,1
REG-25496CF9,United States (Federal),US_FEDERAL,,United States,,Food Supply Chain Security Task Force,AI,Proposed,2025-12-08,15,Amber,4,Unknown,2
REG-0A58EC91,"Tennessee, USA",US_STATE,,Tennessee,TN,Cargo Theft Bill (Blackburn/Klobuchar),AI,Proposed,2025-12-08,15,Amber,4,Unknown,1
REG-0EEE5AAC,"California, USA",US_STATE,,California,CA,Access to Private License Plate Readers,ALPR/LPR,Proposed,2025-12-08,15,Amber,4,Unknown,1
REG-76EBAE11,United States (Federal),US_FEDERAL,,United States,,Oversight of Foreign Intelligence Surveillance Act,AI,Proposed,2025-12-11,15,Amber,4,Unknown,1
REG-B09C7AC7,United States (Federal),US_FEDERAL,,United States,,FTC Enforcement (Avast),Data Privacy,Proposed,2025-12-08,15,Amber,4,Unknown,1
